Daily_Visitor_Cap,Eco_Investment_Ratio,Glacier_Retreat_Index,Net_Economic_Income,Social_Pressure_Index,Fixed_Tax_Rate,Fixed_Env_Fee,Fixed_Infra_Inv,Fixed_Alcohol_Limit
10448.979591836734,0.7755102040816326,0.004831634284135673,788694453.7600002,0.022153186066211045,0.05,45.0,0.1,2
10448.979591836734,0.7877551020408164,0.00478947676352002,787036927.9477552,0.022153186066211045,0.05,45.0,0.1,2
10448.979591836734,0.8,0.0047480485545432945,785379402.1355103,0.022153186066211045,0.05,45.0,0.1,2
10653.061224489797,0.2,0.008361789465531563,883621568.6334695,0.022189120877604135,0.05,45.0,0.1,2
10653.061224489797,0.2122448979591837,0.008236323605885085,881931669.2702041,0.022189120877604135,0.05,45.0,0.1,2
10653.061224489797,0.22448979591836737,0.008114567233306858,880241769.9069388,0.022189120877604135,0.05,45.0,0.1,2
10653.061224489797,0.23673469387755103,0.007996358233881699,878551870.5436735,0.022189120877604135,0.05,45.0,0.1,2
10653.061224489797,0.2489795918367347,0.007881543804441216,876861971.1804082,0.022189120877604135,0.05,45.0,0.1,2
10653.061224489797,0.2612244897959184,0.00776997979359122,875172071.817143,0.022189120877604135,0.05,45.0,0.1,2
10653.061224489797,0.27346938775510204,0.007661530097924891,873482172.4538776,0.022189120877604135,0.05,45.0,0.1,2
10653.061224489797,0.2857142857142857,0.007556066108104166,871792273.0906123,0.022189120877604135,0.05,45.0,0.1,2
10653.061224489797,0.2979591836734694,0.007453466200069329,870102373.727347,0.022189120877604135,0.05,45.0,0.1,2
10653.061224489797,0.3102040816326531,0.007353615267144928,868412474.3640816,0.022189120877604135,0.05,45.0,0.1,2
10653.061224489797,0.32244897959183677,0.007256404289257585,866722575.0008163,0.022189120877604135,0.05,45.0,0.1,2
10653.061224489797,0.3346938775510204,0.007161729935876315,865032675.6375511,0.022189120877604135,0.05,45.0,0.1,2
10653.061224489797,0.34693877551020413,0.007069494199635165,863342776.2742858,0.022189120877604135,0.05,45.0,0.1,2
10653.061224489797,0.3591836734693878,0.0069796040579072766,861652876.9110205,0.022189120877604135,0.05,45.0,0.1,2
10653.061224489797,0.37142857142857144,0.006891971159873701,859962977.5477551,0.022189120877604135,0.05,45.0,0.1,2
10653.061224489797,0.38367346938775515,0.006806511536874102,858273078.1844898,0.022189120877604135,0.05,45.0,0.1,2
10653.061224489797,0.3959183673469388,0.006723145334043187,856583178.8212246,0.022189120877604135,0.05,45.0,0.1,2
10653.061224489797,0.40816326530612246,0.00664179656143005,854893279.4579592,0.022189120877604135,0.05,45.0,0.1,2
10653.061224489797,0.42040816326530617,0.0065623928629699475,853203380.0946939,0.022189120877604135,0.05,45.0,0.1,2
10653.061224489797,0.4326530612244898,0.006484865301832154,851513480.7314286,0.022189120877604135,0.05,45.0,0.1,2
10653.061224489797,0.4448979591836735,0.006409148160805467,849823581.3681633,0.022189120877604135,0.05,45.0,0.1,2
10653.061224489797,0.4571428571428572,0.006335178756506482,848133682.0048981,0.022189120877604135,0.05,45.0,0.1,2
10653.061224489797,0.46938775510204084,0.006262897266306665,846443782.6416327,0.022189120877604135,0.05,45.0,0.1,2
10653.061224489797,0.48163265306122455,0.006192246566973849,844753883.2783674,0.022189120877604135,0.05,45.0,0.1,2
10653.061224489797,0.4938775510204082,0.0061231720841134745,843063983.9151021,0.022189120877604135,0.05,45.0,0.1,2
10653.061224489797,0.5061224489795919,0.006055621651575532,841374084.5518367,0.022189120877604135,0.05,45.0,0.1,2
10653.061224489797,0.5183673469387755,0.005989545380066063,839684185.1885715,0.022189120877604135,0.05,45.0,0.1,2
10653.061224489797,0.5306122448979592,0.005924895534267709,837994285.8253062,0.022189120877604135,0.05,45.0,0.1,2
10653.061224489797,0.5428571428571429,0.0058616264178333165,836304386.4620409,0.022189120877604135,0.05,45.0,0.1,2
10653.061224489797,0.5551020408163265,0.005799694265670246,834614487.0987756,0.022189120877604135,0.05,45.0,0.1,2
10653.061224489797,0.5673469387755102,0.005739057142981849,832924587.7355102,0.022189120877604135,0.05,45.0,0.1,2
10653.061224489797,0.5795918367346939,0.0056796748505766785,831234688.372245,0.022189120877604135,0.05,45.0,0.1,2
10653.061224489797,0.5918367346938775,0.005621508835996115,829544789.0089797,0.022189120877604135,0.05,45.0,0.1,2
10653.061224489797,0.6040816326530613,0.005564522110047528,827854889.6457143,0.022189120877604135,0.05,45.0,0.1,2
10653.061224489797,0.616326530612245,0.005508679168363245,826164990.282449,0.022189120877604135,0.05,45.0,0.1,2
10653.061224489797,0.6285714285714286,0.00545394591763578,824475090.9191837,0.022189120877604135,0.05,45.0,0.1,2
10653.061224489797,0.6408163265306124,0.005400289606207262,822785191.5559185,0.022189120877604135,0.05,45.0,0.1,2
10653.061224489797,0.653061224489796,0.0053476787587161834,821095292.1926532,0.022189120877604135,0.05,45.0,0.1,2
10653.061224489797,0.6653061224489796,0.005296083114527359,819405392.8293878,0.022189120877604135,0.05,45.0,0.1,2
10653.061224489797,0.6775510204081634,0.005245473569692114,817715493.4661225,0.022189120877604135,0.05,45.0,0.1,2
10653.061224489797,0.689795918367347,0.005195822122204752,816025594.1028571,0.022189120877604135,0.05,45.0,0.1,2
10653.061224489797,0.7020408163265306,0.005147101820338915,814335694.7395918,0.022189120877604135,0.05,45.0,0.1,2
10653.061224489797,0.7142857142857144,0.005099286713863626,812645795.3763266,0.022189120877604135,0.05,45.0,0.1,2
10653.061224489797,0.726530612244898,0.0050523518079534065,810955896.0130613,0.022189120877604135,0.05,45.0,0.1,2
10653.061224489797,0.7387755102040816,0.0050062730196205356,809265996.649796,0.022189120877604135,0.05,45.0,0.1,2
10653.061224489797,0.7510204081632654,0.004961027136509818,807576097.2865306,0.022189120877604135,0.05,45.0,0.1,2
10653.061224489797,0.763265306122449,0.0049165917779078255,805886197.9232653,0.022189120877604135,0.05,45.0,0.1,2
10653.061224489797,0.7755102040816326,0.004872945357828902,804196298.5600001,0.022189120877604135,0.05,45.0,0.1,2
10653.061224489797,0.7877551020408164,0.004830067050050101,802506399.1967347,0.022189120877604135,0.05,45.0,0.1,2
10653.061224489797,0.8,0.0047879367549760014,800816499.8334694,0.022189120877604135,0.05,45.0,0.1,2
10857.142857142857,0.2,0.008481549984704458,900644970.3314285,0.02222381501681408,0.05,45.0,0.1,2
10857.142857142857,0.2122448979591837,0.008352492189837744,898922697.4171429,0.02222381501681408,0.05,45.0,0.1,2
10857.142857142857,0.22448979591836737,0.008227303091546751,897200424.5028571,0.02222381501681408,0.05,45.0,0.1,2
10857.142857142857,0.23673469387755103,0.008105811303828842,895478151.5885713,0.02222381501681408,0.05,45.0,0.1,2
10857.142857142857,0.2489795918367347,0.007987855416728052,893755878.6742857,0.02222381501681408,0.05,45.0,0.1,2
10857.142857142857,0.2612244897959184,0.00787328328088838,892033605.76,0.02222381501681408,0.05,45.0,0.1,2
10857.142857142857,0.27346938775510204,0.007761951352807606,890311332.8457142,0.02222381501681408,0.05,45.0,0.1,2
10857.142857142857,0.2857142857142857,0.007653724094867044,888589059.9314284,0.02222381501681408,0.05,45.0,0.1,2
10857.142857142857,0.2979591836734694,0.007548473424864482,886866787.0171428,0.02222381501681408,0.05,45.0,0.1,2
10857.142857142857,0.3102040816326531,0.007446078210349711,885144514.1028571,0.02222381501681408,0.05,45.0,0.1,2
10857.142857142857,0.32244897959183677,0.007346423803565337,883422241.1885715,0.02222381501681408,0.05,45.0,0.1,2
10857.142857142857,0.3346938775510204,0.007249401613239041,881699968.2742857,0.02222381501681408,0.05,45.0,0.1,2
10857.142857142857,0.34693877551020413,0.007154908709864902,879977695.3599999,0.02222381501681408,0.05,45.0,0.1,2
10857.142857142857,0.3591836734693878,0.007062847461457448,878255422.4457142,0.02222381501681408,0.05,45.0,0.1,2
10857.142857142857,0.37142857142857144,0.006973125197068735,876533149.5314286,0.02222381501681408,0.05,45.0,0.1,2
10857.142857142857,0.38367346938775515,0.006885653895630567,874810876.6171428,0.02222381501681408,0.05,45.0,0.1,2
10857.142857142857,0.3959183673469388,0.006800349897925703,873088603.702857,0.02222381501681408,0.05,45.0,0.1,2
10857.142857142857,0.40816326530612246,0.006717133639706797,871366330.7885714,0.02222381501681408,0.05,45.0,0.1,2
10857.142857142857,0.42040816326530617,0.00663592940417348,869644057.8742857,0.02222381501681408,0.05,45.0,0.1,2
10857.142857142857,0.4326530612244898,0.006556665092188996,867921784.9599999,0.02222381501681408,0.05,45.0,0.1,2
10857.142857142857,0.4448979591836735,0.006479272008770638,866199512.0457143,0.02222381501681408,0.05,45.0,0.1,2
10857.142857142857,0.4571428571428572,0.006403684664525029,864477239.1314285,0.02222381501681408,0.05,45.0,0.1,2
10857.142857142857,0.46938775510204084,0.0063298405908219025,862754966.2171428,0.02222381501681408,0.05,45.0,0.1,2
10857.142857142857,0.48163265306122455,0.006257680167610015,861032693.3028572,0.02222381501681408,0.05,45.0,0.1,2
10857.142857142857,0.4938775510204082,0.0061871464628777744,859310420.3885714,0.02222381501681408,0.05,45.0,0.1,2
10857.142857142857,0.5061224489795919,0.006118185082849978,857588147.4742856,0.02222381501681408,0.05,45.0,0.1,2
10857.142857142857,0.5183673469387755,0.006050744032092319,855865874.56,0.02222381501681408,0.05,45.0,0.1,2
10857.142857142857,0.5306122448979592,0.005984773582767415,854143601.6457143,0.02222381501681408,0.05,45.0,0.1,2
10857.142857142857,0.5428571428571429,0.005920226152351552,852421328.7314285,0.02222381501681408,0.05,45.0,0.1,2
10857.142857142857,0.5551020408163265,0.0058570561891801015,850699055.8171427,0.02222381501681408,0.05,45.0,0.1,2
10857.142857142857,0.5673469387755102,0.005795220065243102,848976782.9028571,0.02222381501681408,0.05,45.0,0.1,2
10857.142857142857,0.5795918367346939,0.005734675975700811,847254509.9885714,0.02222381501681408,0.05,45.0,0.1,2
10857.142857142857,0.5918367346938775,0.0056753838446328055,845532237.0742857,0.02222381501681408,0.05,45.0,0.1,2
10857.142857142857,0.6040816326530613,0.005617305236574178,843809964.16,0.02222381501681408,0.05,45.0,0.1,2
10857.142857142857,0.616326530612245,0.0055604032734284155,842087691.2457142,0.02222381501681408,0.05,45.0,0.1,2
10857.142857142857,0.6285714285714286,0.005504642556379553,840365418.3314285,0.02222381501681408,0.05,45.0,0.1,2
10857.142857142857,0.6408163265306124,0.005449989092456159,838643145.4171429,0.02222381501681408,0.05,45.0,0.1,2
10857.142857142857,0.653061224489796,0.005396410225427021,836920872.5028571,0.02222381501681408,0.05,45.0,0.1,2
10857.142857142857,0.6653061224489796,0.005343874570733318,835198599.5885713,0.02222381501681408,0.05,45.0,0.1,2
10857.142857142857,0.6775510204081634,0.005292351954184905,833476326.6742857,0.02222381501681408,0.05,45.0,0.1,2
10857.142857142857,0.689795918367347,0.005241813354169051,831754053.76,0.02222381501681408,0.05,45.0,0.1,2
10857.142857142857,0.7020408163265306,0.005192230847139064,830031780.8457142,0.02222381501681408,0.05,45.0,0.1,2
10857.142857142857,0.7142857142857144,0.005143577556167696,828309507.9314284,0.02222381501681408,0.05,45.0,0.1,2
10857.142857142857,0.726530612244898,0.005095827602366154,826587235.0171428,0.02222381501681408,0.05,45.0,0.1,2
10857.142857142857,0.7387755102040816,0.005048956058984171,824864962.1028571,0.02222381501681408,0.05,45.0,0.1,2
10857.142857142857,0.7510204081632654,0.005002938908020153,823142689.1885713,0.02222381501681408,0.05,45.0,0.1,2
10857.142857142857,0.763265306122449,0.004957752999182676,821420416.2742857,0.02222381501681408,0.05,45.0,0.1,2
10857.142857142857,0.7755102040816326,0.0049133760110559735,819698143.3599999,0.02222381501681408,0.05,45.0,0.1,2
10857.142857142857,0.7877551020408164,0.004869786414332611,817975870.4457142,0.02222381501681408,0.05,45.0,0.1,2
10857.142857142857,0.8,0.00482696343698604,816253597.5314286,0.02222381501681408,0.05,45.0,0.1,2
11061.224489795919,0.2,0.008600179615703977,917668372.029388,0.022257331645976923,0.05,45.0,0.1,2
11061.224489795919,0.2122448979591837,0.00846751460023562,915913725.5640818,0.022257331645976923,0.05,45.0,0.1,2
11061.224489795919,0.22448979591836737,0.008338880346122252,914159079.0987756,0.022257331645976923,0.05,45.0,0.1,2
11061.224489795919,0.23673469387755103,0.008214095902339456,912404432.6334696,0.022257331645976923,0.05,45.0,0.1,2
11061.224489795919,0.2489795918367347,0.008092990989302903,910649786.1681634,0.022257331645976923,0.05,45.0,0.1,2
11061.224489795919,0.2612244897959184,0.007975405223623794,908895139.7028573,0.022257331645976923,0.05,45.0,0.1,2
11061.224489795919,0.27346938775510204,0.007861187409479138,907140493.2375512,0.022257331645976923,0.05,45.0,0.1,2
11061.224489795919,0.2857142857142857,0.007750194890013126,905385846.772245,0.022257331645976923,0.05,45.0,0.1,2
11061.224489795919,0.2979591836734694,0.007642292952919117,903631200.3069389,0.022257331645976923,0.05,45.0,0.1,2
11061.224489795919,0.3102040816326531,0.007537354284994426,901876553.8416328,0.022257331645976923,0.05,45.0,0.1,2
11061.224489795919,0.32244897959183677,0.0074352584710244765,900121907.3763267,0.022257331645976923,0.05,45.0,0.1,2
11061.224489795919,0.3346938775510204,0.007335891532849292,898367260.9110205,0.022257331645976923,0.05,45.0,0.1,2
11061.224489795919,0.34693877551020413,0.007239145504902837,896612614.4457145,0.022257331645976923,0.05,45.0,0.1,2
11061.224489795919,0.3591836734693878,0.007144918042902012,894857967.9804083,0.022257331645976923,0.05,45.0,0.1,2
11061.224489795919,0.37142857142857144,0.0070531120627036785,893103321.5151021,0.022257331645976923,0.05,45.0,0.1,2
11061.224489795919,0.38367346938775515,0.006963635406650708,891348675.0497961,0.022257331645976923,0.05,45.0,0.1,2
11061.224489795919,0.3959183673469388,0.006876400534996553,889594028.58449,0.022257331645976923,0.05,45.0,0.1,2
11061.224489795919,0.40816326530612246,0.006791324240236353,887839382.1191838,0.022257331645976923,0.05,45.0,0.1,2
11061.224489795919,0.42040816326530617,0.006708327382385054,886084735.6538777,0.022257331645976923,0.05,45.0,0.1,2
11061.224489795919,0.4326530612244898,0.006627334643432158,884330089.1885716,0.022257331645976923,0.05,45.0,0.1,2
11061.224489795919,0.4448979591836735,0.006548274299371788,882575442.7232654,0.022257331645976923,0.05,45.0,0.1,2
11061.224489795919,0.4571428571428572,0.006471078008357681,880820796.2579594,0.022257331645976923,0.05,45.0,0.1,2
11061.224489795919,0.46938775510204084,0.006395680613668006,879066149.7926532,0.022257331645976923,0.05,45.0,0.1,2
11061.224489795919,0.48163265306122455,0.006322019960285978,877311503.327347,0.022257331645976923,0.05,45.0,0.1,2
11061.224489795919,0.4938775510204082,0.006250036724011101,875556856.862041,0.022257331645976923,0.05,45.0,0.1,2
11061.224489795919,0.5061224489795919,0.006179674252113503,873802210.3967348,0.022257331645976923,0.05,45.0,0.1,2
11061.224489795919,0.5183673469387755,0.006110878414631893,872047563.9314287,0.022257331645976923,0.05,45.0,0.1,2
11061.224489795919,0.5306122448979592,0.006043597465494768,870292917.4661226,0.022257331645976923,0.05,45.0,0.1,2
11061.224489795919,0.5428571428571429,0.005977781912716093,868538271.0008165,0.022257331645976923,0.05,45.0,0.1,2
11061.224489795919,0.5551020408163265,0.0059133843969811075,866783624.5355103,0.022257331645976923,0.05,45.0,0.1,2
11061.224489795919,0.5673469387755102,0.005850359577996344,865028978.0702043,0.022257331645976923,0.05,45.0,0.1,2
11061.224489795919,0.5795918367346939,0.0057886640280306574,863274331.6048981,0.022257331645976923,0.05,45.0,0.1,2
11061.224489795919,0.5918367346938775,0.005728256132122041,861519685.1395919,0.022257331645976923,0.05,45.0,0.1,2
11061.224489795919,0.6040816326530613,0.0056690959944682585,859765038.6742859,0.022257331645976923,0.05,45.0,0.1,2
11061.224489795919,0.616326530612245,0.005611145350558857,858010392.2089797,0.022257331645976923,0.05,45.0,0.1,2
11061.224489795919,0.6285714285714286,0.005554367484641874,856255745.7436736,0.022257331645976923,0.05,45.0,0.1,2
11061.224489795919,0.6408163265306124,0.00549872715215114,854501099.2783675,0.022257331645976923,0.05,45.0,0.1,2
11061.224489795919,0.653061224489796,0.0054441905067498355,852746452.8130614,0.022257331645976923,0.05,45.0,0.1,2
11061.224489795919,0.6653061224489796,0.005390725031672888,850991806.3477552,0.022257331645976923,0.05,45.0,0.1,2
11061.224489795919,0.6775510204081634,0.0053382994750756155,849237159.8824492,0.022257331645976923,0.05,45.0,0.1,2
11061.224489795919,0.689795918367347,0.005286883789118503,847482513.417143,0.022257331645976923,0.05,45.0,0.1,2
11061.224489795919,0.7020408163265306,0.005236449072538607,845727866.9518368,0.022257331645976923,0.05,45.0,0.1,2
11061.224489795919,0.7142857142857144,0.005186967516476965,843973220.4865308,0.022257331645976923,0.05,45.0,0.1,2
11061.224489795919,0.726530612244898,0.005138412353348686,842218574.0212246,0.022257331645976923,0.05,45.0,0.1,2
11061.224489795919,0.7387755102040816,0.005090757808558128,840463927.5559185,0.022257331645976923,0.05,45.0,0.1,2
11061.224489795919,0.7510204081632654,0.005043979054876248,838709281.0906124,0.022257331645976923,0.05,45.0,0.1,2
11061.224489795919,0.763265306122449,0.004998052169310347,836954634.6253062,0.022257331645976923,0.05,45.0,0.1,2
11061.224489795919,0.7755102040816326,0.0049529540923088766,835199988.1600001,0.022257331645976923,0.05,45.0,0.1,2
11061.224489795919,0.7877551020408164,0.004908662589155057,833445341.694694,0.022257331645976923,0.05,45.0,0.1,2
11061.224489795919,0.8,0.0048651562134135904,831690695.2293879,0.022257331645976923,0.05,45.0,0.1,2
11265.30612244898,0.2,0.00871769430157382,934691773.7273469,0.022289729711358605,0.05,45.0,0.1,2
11265.30612244898,0.2122448979591837,0.008581407716833085,932904753.7110204,0.022289729711358605,0.05,45.0,0.1,2
11265.30612244898,0.22448979591836737,0.008449316766444576,931117733.6946938,0.022289729711358605,0.05,45.0,0.1,2
11265.30612244898,0.23673469387755103,0.008321230641176472,929330713.6783673,0.022289729711358605,0.05,45.0,0.1,2
11265.30612244898,0.2489795918367347,0.008196969929193325,927543693.6620407,0.022289729711358605,0.05,45.0,0.1,2
11265.30612244898,0.2612244897959184,0.00807636577759178,925756673.6457143,0.022289729711358605,0.05,45.0,0.1,2
11265.30612244898,0.27346938775510204,0.007959259126882256,923969653.6293876,0.022289729711358605,0.05,45.0,0.1,2
11265.30612244898,0.2857142857142857,0.007845500011118486,922182633.6130612,0.022289729711358605,0.05,45.0,0.1,2
11265.30612244898,0.2979591836734694,0.007734946917199433,920395613.5967346,0.022289729711358605,0.05,45.0,0.1,2
11265.30612244898,0.3102040816326531,0.007627466197588022,918608593.5804081,0.022289729711358605,0.05,45.0,0.1,2
11265.30612244898,0.32244897959183677,0.007522931531322122,916821573.5640815,0.022289729711358605,0.05,45.0,0.1,2
11265.30612244898,0.3346938775510204,0.007421223428747496,915034553.547755,0.022289729711358605,0.05,45.0,0.1,2
11265.30612244898,0.34693877551020413,0.007322228775890109,913247533.5314285,0.022289729711358605,0.05,45.0,0.1,2
11265.30612244898,0.3591836734693878,0.007225840414815223,911460513.5151019,0.022289729711358605,0.05,45.0,0.1,2
11265.30612244898,0.37142857142857144,0.00713195675670025,909673493.4987755,0.022289729711358605,0.05,45.0,0.1,2
11265.30612244898,0.38367346938775515,0.007040481424684247,907886473.4824489,0.022289729711358605,0.05,45.0,0.1,2
11265.30612244898,0.3959183673469388,0.006951322923854491,906099453.4661224,0.022289729711358605,0.05,45.0,0.1,2
11265.30612244898,0.40816326530612246,0.0068643943359946065,904312433.4497958,0.022289729711358605,0.05,45.0,0.1,2
11265.30612244898,0.42040816326530617,0.006779613036953469,902525413.4334693,0.022289729711358605,0.05,45.0,0.1,2
11265.30612244898,0.4326530612244898,0.006696900434703031,900738393.4171427,0.022289729711358605,0.05,45.0,0.1,2
11265.30612244898,0.4448979591836735,0.006616181726339515,898951373.4008162,0.022289729711358605,0.05,45.0,0.1,2
11265.30612244898,0.4571428571428572,0.006537385672448708,897164353.3844898,0.022289729711358605,0.05,45.0,0.1,2
11265.30612244898,0.46938775510204084,0.006460444387404814,895377333.3681631,0.022289729711358605,0.05,45.0,0.1,2
11265.30612244898,0.48163265306122455,0.006385293144305397,893590313.3518367,0.022289729711358605,0.05,45.0,0.1,2
11265.30612244898,0.4938775510204082,0.006311870193364396,891803293.3355101,0.022289729711358605,0.05,45.0,0.1,2
11265.30612244898,0.5061224489795919,0.006240116592692206,890016273.3191836,0.022289729711358605,0.05,45.0,0.1,2
11265.30612244898,0.5183673469387755,0.006169976050488227,888229253.302857,0.022289729711358605,0.05,45.0,0.1,2
11265.30612244898,0.5306122448979592,0.0061013947777579,886442233.2865305,0.022289729711358605,0.05,45.0,0.1,2
11265.30612244898,0.5428571428571429,0.00603432135074434,884655213.2702041,0.022289729711358605,0.05,45.0,0.1,2
11265.30612244898,0.5551020408163265,0.005968706582335154,882868193.2538774,0.022289729711358605,0.05,45.0,0.1,2
11265.30612244898,0.5673469387755102,0.005904503401768624,881081173.237551,0.022289729711358605,0.05,45.0,0.1,2
11265.30612244898,0.5795918367346939,0.005841666742021022,879294153.2212244,0.022289729711358605,0.05,45.0,0.1,2
11265.30612244898,0.5918367346938775,0.005780153434308842,877507133.2048979,0.022289729711358605,0.05,45.0,0.1,2
11265.30612244898,0.6040816326530613,0.005719922109187001,875720113.1885713,0.022289729711358605,0.05,45.0,0.1,2
11265.30612244898,0.616326530612245,0.005660933103766812,873933093.1722448,0.022289729711358605,0.05,45.0,0.1,2
11265.30612244898,0.6285714285714286,0.005603148374616477,872146073.1559184,0.022289729711358605,0.05,45.0,0.1,2
11265.30612244898,0.6408163265306124,0.00554653141594216,870359053.1395917,0.022289729711358605,0.05,45.0,0.1,2
11265.30612244898,0.653061224489796,0.005491047182679859,868572033.1232653,0.022289729711358605,0.05,45.0,0.1,2
11265.30612244898,0.6653061224489796,0.005436662018157625,866785013.1069387,0.022289729711358605,0.05,45.0,0.1,2
11265.30612244898,0.6775510204081634,0.005383343586014373,864997993.0906122,0.022289729711358605,0.05,45.0,0.1,2
11265.30612244898,0.689795918367347,0.005331060806085898,863210973.0742856,0.022289729711358605,0.05,45.0,0.1,2
11265.30612244898,0.7020408163265306,0.005279783793990979,861423953.0579591,0.022289729711358605,0.05,45.0,0.1,2
11265.30612244898,0.7142857142857144,0.005229483804170844,859636933.0416325,0.022289729711358605,0.05,45.0,0.1,2
11265.30612244898,0.726530612244898,0.005180133176153831,857849913.025306,0.022289729711358605,0.05,45.0,0.1,2
11265.30612244898,0.7387755102040816,0.00513170528383424,856062893.0089796,0.022289729711358605,0.05,45.0,0.1,2
11265.30612244898,0.7510204081632654,0.005084174487569876,854275872.9926529,0.022289729711358605,0.05,45.0,0.1,2
11265.30612244898,0.763265306122449,0.005037516088917278,852488852.9763265,0.022289729711358605,0.05,45.0,0.1,2
11265.30612244898,0.7755102040816326,0.00499170628783669,850701832.9599999,0.022289729711358605,0.05,45.0,0.1,2
11265.30612244898,0.7877551020408164,0.004946722142210998,848914812.9436734,0.022289729711358605,0.05,45.0,0.1,2
11265.30612244898,0.8,0.004902541529533938,847127792.9273468,0.022289729711358605,0.05,45.0,0.1,2
11469.387755102041,0.2,0.008834109687076784,951715175.4253063,0.022321064289326623,0.05,45.0,0.1,2
11469.387755102041,0.2122448979591837,0.008694188089551698,949895781.8579593,0.022321064289326623,0.05,45.0,0.1,2
11469.387755102041,0.22448979591836737,0.008558629760402456,948076388.2906123,0.022321064289326623,0.05,45.0,0.1,2
11469.387755102041,0.23673469387755103,0.00842723373891877,946256994.7232654,0.022321064289326623,0.05,45.0,0.1,2
11469.387755102041,0.2489795918367347,0.00829981121875604,944437601.1559185,0.022321064289326623,0.05,45.0,0.1,2
11469.387755102041,0.2612244897959184,0.008176184642732478,942618207.5885715,0.022321064289326623,0.05,45.0,0.1,2
11469.387755102041,0.27346938775510204,0.008056186877337465,940798814.0212246,0.022321064289326623,0.05,45.0,0.1,2
11469.387755102041,0.2857142857142857,0.007939660458880457,938979420.4538777,0.022321064289326623,0.05,45.0,0.1,2
11469.387755102041,0.2979591836734694,0.007826456904130268,937160026.8865308,0.022321064289326623,0.05,45.0,0.1,2
11469.387755102041,0.3102040816326531,0.0077164360790986965,935340633.3191838,0.022321064289326623,0.05,45.0,0.1,2
11469.387755102041,0.32244897959183677,0.00760946562032624,933521239.7518369,0.022321064289326623,0.05,45.0,0.1,2
11469.387755102041,0.3346938775510204,0.007505420403644835,931701846.18449,0.022321064289326623,0.05,45.0,0.1,2
11469.387755102041,0.34693877551020413,0.007404182055934776,929882452.6171429,0.022321064289326623,0.05,45.0,0.1,2
11469.387755102041,0.3591836734693878,0.007305638505870332,928063059.0497961,0.022321064289326623,0.05,45.0,0.1,2
11469.387755102041,0.37142857142857144,0.007209683570069359,926243665.482449,0.022321064289326623,0.05,45.0,0.1,2
11469.387755102041,0.38367346938775515,0.007116216571434114,924424271.9151022,0.022321064289326623,0.05,45.0,0.1,2
11469.387755102041,0.3959183673469388,0.007025141986799291,922604878.3477552,0.022321064289326623,0.05,45.0,0.1,2
11469.387755102041,0.40816326530612246,0.006936369121294941,920785484.7804083,0.022321064289326623,0.05,45.0,0.1,2
11469.387755102041,0.42040816326530617,0.006849811807090675,918966091.2130613,0.022321064289326623,0.05,45.0,0.1,2
11469.387755102041,0.4326530612244898,0.00676538812441767,917146697.6457144,0.022321064289326623,0.05,45.0,0.1,2
11469.387755102041,0.4448979591836735,0.006683020142969866,915327304.0783675,0.022321064289326623,0.05,45.0,0.1,2
11469.387755102041,0.4571428571428572,0.00660263368196844,913507910.5110205,0.022321064289326623,0.05,45.0,0.1,2
11469.387755102041,0.46938775510204084,0.006524158087336792,911688516.9436736,0.022321064289326623,0.05,45.0,0.1,2
11469.387755102041,0.48163265306122455,0.0064475260245792166,909869123.3763267,0.022321064289326623,0.05,45.0,0.1,2
11469.387755102041,0.4938775510204082,0.006372673286087055,908049729.8089797,0.022321064289326623,0.05,45.0,0.1,2
11469.387755102041,0.5061224489795919,0.006299538611713311,906230336.2416327,0.022321064289326623,0.05,45.0,0.1,2
11469.387755102041,0.5183673469387755,0.0062280635215619185,904410942.6742859,0.022321064289326623,0.05,45.0,0.1,2
11469.387755102041,0.5306122448979592,0.006158192160032445,902591549.1069388,0.022321064289326623,0.05,45.0,0.1,2
11469.387755102041,0.5428571428571429,0.0060898711502460744,900772155.539592,0.022321064289326623,0.05,45.0,0.1,2
11469.387755102041,0.5551020408163265,0.00602304945805558,898952761.972245,0.022321064289326623,0.05,45.0,0.1,2
11469.387755102041,0.5673469387755102,0.005957678264911075,897133368.4048982,0.022321064289326623,0.05,45.0,0.1,2
11469.387755102041,0.5795918367346939,0.005893710848916001,895313974.8375511,0.022321064289326623,0.05,45.0,0.1,2
11469.387755102041,0.5918367346938775,0.0058311024734642985,893494581.2702042,0.022321064289326623,0.05,45.0,0.1,2
11469.387755102041,0.6040816326530613,0.0057698102829009616,891675187.7028573,0.022321064289326623,0.05,45.0,0.1,2
11469.387755102041,0.616326530612245,0.005709793204694572,889855794.1355103,0.022321064289326623,0.05,45.0,0.1,2
11469.387755102041,0.6285714285714286,0.0056510118576525254,888036400.5681634,0.022321064289326623,0.05,45.0,0.1,2
11469.387755102041,0.6408163265306124,0.0055934284657479525,886217007.0008165,0.022321064289326623,0.05,45.0,0.1,2
11469.387755102041,0.653061224489796,0.005537006777162071,884397613.4334695,0.022321064289326623,0.05,45.0,0.1,2
11469.387755102041,0.6653061224489796,0.005481711988177392,882578219.8661226,0.022321064289326623,0.05,45.0,0.1,2
11469.387755102041,0.6775510204081634,0.005427510671586033,880758826.2987757,0.022321064289326623,0.05,45.0,0.1,2
11469.387755102041,0.689795918367347,0.005374370709303715,878939432.7314286,0.022321064289326623,0.05,45.0,0.1,2
